Macrotrends Data Download

Nebraska Murder/Homicide Rate 1979-2018
Original Source: FBI - Crime in the U.S.

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, , NE, US
1979-12-31,4.1296,9.7502
1980-12-31,4.412,10.2241
1981-12-31,3.1091,9.8141
1982-12-31,1.9546,9.0692
1983-12-31,2.6299,8.2586
1984-12-31,3.3624,7.9262
1985-12-31,2.9265,7.9757
1986-12-31,3.1289,8.584
1987-12-31,3.4504,8.2942
1988-12-31,3.6227,8.4561
1989-12-31,2.4829,8.7108
1990-12-31,2.7243,9.3953
1991-12-31,3.2643,9.7968
1992-12-31,4.2341,9.3166
1993-12-31,3.9203,9.5142
1994-12-31,3.1423,8.9603
1995-12-31,2.9322,8.2214
1996-12-31,2.9056,7.4068
1997-12-31,3.0175,6.8006
1998-12-31,3.0667,6.2809
1999-12-31,3.6014,5.6922
2000-12-31,3.6815,5.5383
2001-12-31,2.4999,5.6208
2002-12-31,2.7785,5.6356
2003-12-31,3.2231,5.6838
2004-12-31,2.2887,5.4989
2005-12-31,2.5026,5.6457
2006-12-31,2.8841,5.7813
2007-12-31,4.001,5.6786
2008-12-31,3.8689,5.4151
2009-12-31,2.2821,5.0159
2010-12-31,2.9506,4.7593
2011-12-31,3.6912,4.7053
2012-12-31,2.8027,4.7331
2013-12-31,2.9963,4.5242
2014-12-31,2.8147,4.4414
2015-12-31,3.2739,4.9496
2016-12-31,2.5687,5.3843
2017-12-31,2.1903,5.3188
2018-12-31,2.2807,4.9559
