Macrotrends Data Download

Ohio Murder/Homicide Rate 1979-2018
Original Source: FBI - Crime in the U.S.

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.


ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, , OH, US
1979-12-31,8.0608,9.7502
1980-12-31,8.0897,10.2241
1981-12-31,7.4146,9.8141
1982-12-31,6.2645,9.0692
1983-12-31,5.5835,8.2586
1984-12-31,5.1246,7.9262
1985-12-31,5.1564,7.9757
1986-12-31,5.5339,8.584
1987-12-31,5.842,8.2942
1988-12-31,5.3808,8.4561
1989-12-31,5.9778,8.7108
1990-12-31,6.1122,9.3953
1991-12-31,7.1579,9.7968
1992-12-31,6.5723,9.3166
1993-12-31,6.0139,9.5142
1994-12-31,5.9629,8.9603
1995-12-31,5.3807,8.2214
1996-12-31,4.8152,7.4068
1997-12-31,4.6755,6.8006
1998-12-31,3.9522,6.2809
1999-12-31,3.5268,5.6922
2000-12-31,3.6818,5.5383
2001-12-31,3.9685,5.6208
2002-12-31,4.6105,5.6356
2003-12-31,4.5988,5.6838
2004-12-31,4.4192,5.4989
2005-12-31,5.1435,5.6457
2006-12-31,4.8789,5.7813
2007-12-31,4.6133,5.6786
2008-12-31,4.7624,5.4151
2009-12-31,4.5657,5.0159
2010-12-31,4.1515,4.7593
2011-12-31,4.3324,4.7053
2012-12-31,4.1374,4.7331
2013-12-31,4.1307,4.5242
2014-12-31,4.001,4.4414
2015-12-31,4.498,4.9496
2016-12-31,5.8765,5.3843
2017-12-31,6.3528,5.3188
2018-12-31,4.8249,4.9559
